FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2012-Q3,45076.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2012-Q4,52276.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q1,36560.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q2,42815.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q3,44770.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2013-Q4,51539.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q1,39262.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q2,44043.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q3,45771,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2014-Q4,53026.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q1,39408.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q2,45966.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q3,46703.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2015-Q4,51495.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2016-Q1,41016.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2016-Q2,46446.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2016-Q3,47506.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2016-Q4,54458.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2017-Q1,41944.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2017-Q2,47036.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2017-Q3,46797.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2017-Q4,56710.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2018-Q1,43683.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2018-Q2,46488.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2018-Q3,47898.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2018-Q4,57220.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2019-Q1,44753.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2019-Q2,47092.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2019-Q3,48686.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2019-Q4,59264.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2020-Q1,38861.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2020-Q2,35753,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2020-Q3,43647.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2020-Q4,55427.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2021-Q1,41367.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2021-Q2,47047.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2021-Q3,49373,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2021-Q4,60703.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2022-Q1,46969.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2022-Q2,47559.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2022-Q3,49293.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2022-Q4,60643.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2023-Q1,47991.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2023-Q2,50803.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2023-Q3,53045,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2023-Q4,65983.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2024-Q1,52728.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2024-Q2,54776.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2024-Q3,56862.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2024-Q4,69354.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2025-Q1,54874.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M8,Aug-2025,2025-Q2,57244.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1995-Q1,20294.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1995-Q2,24220.1,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1995-Q3,23332.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1995-Q4,27389.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1996-Q1,21509.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1996-Q2,24222.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1996-Q3,24117.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1996-Q4,28372.5,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1997-Q1,22831.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1997-Q2,26392.4,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1997-Q3,27286.7,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1997-Q4,31338.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1998-Q1,24243.6,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1998-Q2,28901.9,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1998-Q3,28807.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1998-Q4,35413.2,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1999-Q1,26240.8,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
Q,Quarterly,IT,Italy,D21X31_C_W2_S1,Taxes less subsidies on products,V,Current prices,N,Raw data,2025M10,Oct-2025,1999-Q2,30910.3,,,,,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,EURO,Euro,6,Millions
