FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;SEX;Sex (DESC);AGE;Age (DESC);TIME_PERIOD;Observation;OBS_STATUS;Observation status
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2019-Q2;54.651762;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2019-Q3;54.138973;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2019-Q4;54.20229;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2020-Q1;53.982903;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2020-Q2;53.028581;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2020-Q3;52.952316;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2020-Q4;53.095709;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2021-Q1;52.138426;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2021-Q2;53.421798;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2021-Q3;53.92533;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2021-Q4;54.128575;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2022-Q1;53.929194;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2022-Q2;54.987485;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2022-Q3;55.118438;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2022-Q4;55.995429;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2023-Q1;56.162512;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2023-Q2;57.204211;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2023-Q3;58.178516;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2023-Q4;57.531599;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2024-Q1;57.812196;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2024-Q2;58.636714;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2024-Q3;59.833976;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2024-Q4;59.725993;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2025-Q1;60.221324;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y55-64;55-64 years;2025-Q2;61.130368;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2004-Q1;41.052809;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2004-Q2;42.137185;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2004-Q3;42.740151;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2004-Q4;43.388972;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2005-Q1;42.640709;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2005-Q2;43.242901;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2005-Q3;43.367578;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2005-Q4;44.029963;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2006-Q1;43.751309;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2006-Q2;44.853334;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2006-Q3;44.900851;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2006-Q4;45.230356;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2007-Q1;45.317625;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2007-Q2;46.211591;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2007-Q3;46.342709;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2007-Q4;46.2439;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2008-Q1;45.785406;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2008-Q2;47.044083;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2008-Q3;47.126604;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2008-Q4;47.0889;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2009-Q1;46.578948;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2009-Q2;47.568689;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2009-Q3;47.149008;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2009-Q4;47.0548;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2010-Q1;47.161638;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2010-Q2;47.599061;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2010-Q3;47.823496;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2010-Q4;47.996743;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2011-Q1;48.108248;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2011-Q2;48.728144;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2011-Q3;49.105576;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2011-Q4;49.384315;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2012-Q1;49.458798;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2012-Q2;50.397823;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2012-Q3;50.702467;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2012-Q4;51.051775;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2013-Q1;50.508447;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2013-Q2;51.538592;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2013-Q3;52.335471;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2013-Q4;52.960176;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2014-Q1;52.99772;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2014-Q2;53.903519;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2014-Q3;54.68731;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2014-Q4;54.97136;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2015-Q1;54.922753;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2015-Q2;56.215476;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2015-Q3;56.149361;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2015-Q4;56.241542;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2016-Q1;56.900908;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2016-Q2;58.007297;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2016-Q3;57.839177;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2016-Q4;58.243749;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2017-Q1;58.06176;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2017-Q2;59.044758;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2017-Q3;58.976512;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2017-Q4;59.681552;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2018-Q1;59.368287;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2018-Q2;60.36097;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2018-Q3;60.334037;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2018-Q4;60.436514;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2019-Q1;60.011014;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2019-Q2;61.322707;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2019-Q3;61.025604;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2019-Q4;61.039299;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2020-Q1;60.506433;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2020-Q2;59.663632;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2020-Q3;59.582104;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2020-Q4;59.998855;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2021-Q1;58.643869;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2021-Q2;60.018738;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2021-Q3;60.448338;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2021-Q4;60.990546;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2022-Q1;60.636869;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2022-Q2;61.688123;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2022-Q3;61.745145;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2022-Q4;62.009979;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2023-Q1;62.148476;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2023-Q2;63.243319;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2023-Q3;64.090381;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2023-Q4;64.021292;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2024-Q1;63.581974;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2024-Q2;64.502026;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2024-Q3;65.486502;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2024-Q4;65.349913;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2025-Q1;65.785445;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y50-64;50-64 years;2025-Q2;66.454256;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2004-Q1;60.586638;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2004-Q2;61.352949;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2004-Q3;61.456391;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2004-Q4;61.649709;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2005-Q1;60.929552;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2005-Q2;61.530781;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2005-Q3;61.131515;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2005-Q4;61.570702;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2006-Q1;61.647344;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2006-Q2;62.719144;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2006-Q3;62.175787;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2006-Q4;62.418454;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2007-Q1;61.708363;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2007-Q2;62.766142;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2007-Q3;62.898051;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2007-Q4;62.819878;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2008-Q1;62.300092;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2008-Q2;63.178339;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2008-Q3;62.952255;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2008-Q4;62.420753;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2009-Q1;61.231892;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2009-Q2;61.679267;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2009-Q3;60.969208;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2009-Q4;60.614815;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2010-Q1;60.204412;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2010-Q2;60.846771;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2010-Q3;60.248075;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2010-Q4;60.551768;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2011-Q1;60.380144;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2011-Q2;60.92048;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2011-Q3;60.49325;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2011-Q4;60.403955;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2012-Q1;59.98524;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2012-Q2;60.669953;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2012-Q3;60.284386;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2012-Q4;60.052366;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2013-Q1;58.917886;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2013-Q2;59.162215;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2013-Q3;59.090448;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2013-Q4;59.318775;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2014-Q1;58.789402;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2014-Q2;59.541965;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2014-Q3;59.703097;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2014-Q4;59.819398;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2015-Q1;59.36673;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2015-Q2;60.305672;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2015-Q3;60.675166;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2015-Q4;60.648275;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2016-Q1;60.404869;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2016-Q2;61.898695;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2016-Q3;61.732849;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2016-Q4;61.622046;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2017-Q1;61.441204;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2017-Q2;62.432993;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2017-Q3;62.625533;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2017-Q4;62.528329;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2018-Q1;62.008511;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2018-Q2;63.526022;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2018-Q3;63.334939;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2018-Q4;63.019383;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2019-Q1;62.654101;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2019-Q2;63.957137;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2019-Q3;63.837739;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2019-Q4;63.744294;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2020-Q1;62.819686;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2020-Q2;61.058934;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2020-Q3;61.751369;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2020-Q4;61.985733;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2021-Q1;60.440987;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2021-Q2;62.695972;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2021-Q3;63.732949;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2021-Q4;64.131267;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2022-Q1;63.743141;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2022-Q2;65.111946;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2022-Q3;64.915723;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2022-Q4;65.470362;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2023-Q1;65.372138;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2023-Q2;66.434149;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2023-Q3;66.271963;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2023-Q4;66.974533;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2024-Q1;66.412083;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2024-Q2;67.168526;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2024-Q3;67.470256;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2024-Q4;67.244824;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2025-Q1;67.504303;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y20-64;20-64 years;2025-Q2;67.729954;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2004-Q1;56.74354;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2004-Q2;57.503633;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2004-Q3;57.693121;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2004-Q4;57.68257;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2005-Q1;57.012495;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2005-Q2;57.558068;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2005-Q3;57.212008;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2005-Q4;57.562796;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2006-Q1;57.64323;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2006-Q2;58.647812;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2006-Q3;58.156451;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2006-Q4;58.241622;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2007-Q1;57.589888;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2007-Q2;58.620167;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2007-Q3;58.80292;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2007-Q4;58.572885;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2008-Q1;58.085721;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2008-Q2;58.946899;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2008-Q3;58.741794;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2008-Q4;58.21344;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2009-Q1;57.031484;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2009-Q2;57.388699;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2009-Q3;56.831014;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2009-Q4;56.410096;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2010-Q1;56.009032;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2010-Q2;56.627244;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2010-Q3;56.101437;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2010-Q4;56.345114;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2011-Q1;56.183051;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2011-Q2;56.681665;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2011-Q3;56.309665;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2011-Q4;56.181482;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2012-Q1;55.819537;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2012-Q2;56.460807;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2012-Q3;56.159243;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2012-Q4;55.840972;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2013-Q1;54.748696;;
Q;Quarterly;IT;Italy;EMP_R;Employment rate;9;Total;Y15-64;15-64 years;2013-Q2;55.0379;;
