FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;SEX;Sex (DESC);AGE;Age (DESC);TIME_PERIOD;Observation;OBS_STATUS;Observation status
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2021-Q2;6.860287;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2021-Q3;6.379367;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2021-Q4;6.630553;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2022-Q1;6.822646;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2022-Q2;6.05262;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2022-Q3;5.302246;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2022-Q4;5.786253;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2023-Q1;6.5893;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2023-Q2;5.697352;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2023-Q3;5.487648;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2023-Q4;5.620717;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2024-Q1;6.02524;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2024-Q2;5.211706;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2024-Q3;4.283538;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2024-Q4;4.117283;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2025-Q1;5.12636;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y45-54;45-54 years;2025-Q2;4.958299;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2018-Q1;5.999497;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2018-Q2;5.896586;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2018-Q3;4.914997;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2018-Q4;6.011353;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2019-Q1;5.980261;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2019-Q2;5.223958;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2019-Q3;5.119799;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2019-Q4;5.415839;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2020-Q1;5.188545;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2020-Q2;4.393842;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2020-Q3;5.488505;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2020-Q4;5.320044;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2021-Q1;5.661653;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2021-Q2;5.495358;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2021-Q3;5.421853;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2021-Q4;5.600884;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2022-Q1;5.093438;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2022-Q2;4.751873;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2022-Q3;4.878499;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2022-Q4;4.673238;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2023-Q1;4.930137;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2023-Q2;4.859516;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2023-Q3;4.235578;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2023-Q4;4.52914;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2024-Q1;4.825109;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2024-Q2;4.126728;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2024-Q3;2.766541;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2024-Q4;3.343494;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2025-Q1;4.30413;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y55-64;55-64 years;2025-Q2;3.637558;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2004-Q1;8.411398;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2004-Q2;7.494547;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2004-Q3;6.996184;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2004-Q4;7.839476;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2005-Q1;7.949879;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2005-Q2;7.14914;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2005-Q3;6.764946;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2005-Q4;7.788369;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2006-Q1;7.345696;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2006-Q2;6.343187;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2006-Q3;5.823937;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2006-Q4;6.690186;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2007-Q1;6.19524;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2007-Q2;5.533452;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2007-Q3;5.415989;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2007-Q4;6.322196;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2008-Q1;6.855538;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2008-Q2;6.556907;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2008-Q3;5.749951;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2008-Q4;6.737681;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2009-Q1;7.75076;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2009-Q2;7.230102;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2009-Q3;7.117386;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2009-Q4;8.323463;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2010-Q1;8.898547;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2010-Q2;8.162097;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2010-Q3;7.453681;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2010-Q4;8.400057;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2011-Q1;8.458036;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2011-Q2;7.623088;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2011-Q3;7.531343;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2011-Q4;9.393662;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2012-Q1;10.779312;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2012-Q2;10.390115;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2012-Q3;9.607916;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2012-Q4;11.471567;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2013-Q1;12.719269;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2013-Q2;12.012774;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2013-Q3;11.181705;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2013-Q4;12.503135;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2014-Q1;13.492887;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2014-Q2;12.175719;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2014-Q3;11.602268;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2014-Q4;13.106284;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2015-Q1;12.845311;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2015-Q2;12.102618;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2015-Q3;10.45227;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2015-Q4;11.763868;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2016-Q1;12.026694;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2016-Q2;11.431748;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2016-Q3;10.810936;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2016-Q4;11.975659;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2017-Q1;12.071336;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2017-Q2;10.91449;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2017-Q3;10.411858;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2017-Q4;11.026703;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2018-Q1;11.43264;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2018-Q2;10.588606;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2018-Q3;9.162931;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2018-Q4;10.582149;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2019-Q1;10.912539;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2019-Q2;9.669183;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2019-Q3;8.937754;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2019-Q4;9.701268;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2020-Q1;9.410727;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2020-Q2;7.822299;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2020-Q3;10.119042;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2020-Q4;9.617869;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2021-Q1;10.552058;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2021-Q2;9.483098;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2021-Q3;8.681315;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2021-Q4;8.929111;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2022-Q1;8.693362;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2022-Q2;7.874163;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2022-Q3;7.517748;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2022-Q4;7.799093;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2023-Q1;8.261396;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2023-Q2;7.406607;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2023-Q3;7.17313;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2023-Q4;7.443555;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2024-Q1;7.64117;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2024-Q2;6.620132;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2024-Q3;5.478838;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2024-Q4;5.973854;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2025-Q1;6.771436;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y20-64;20-64 years;2025-Q2;6.608632;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2004-Q1;8.819101;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2004-Q2;8.009743;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2004-Q3;7.451068;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2004-Q4;8.315565;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2005-Q1;8.4057;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2005-Q2;7.651166;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2005-Q3;7.254561;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2005-Q4;8.202684;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2006-Q1;7.755888;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2006-Q2;6.658661;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2006-Q3;6.208424;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2006-Q4;7.040105;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2007-Q1;6.496293;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2007-Q2;5.830603;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2007-Q3;5.778415;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2007-Q4;6.723235;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2008-Q1;7.160772;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2008-Q2;6.869798;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2008-Q3;6.193536;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2008-Q4;7.159194;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2009-Q1;8.088427;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2009-Q2;7.527636;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2009-Q3;7.480058;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2009-Q4;8.770635;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2010-Q1;9.300052;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2010-Q2;8.564204;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2010-Q3;7.756466;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2010-Q4;8.874939;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2011-Q1;8.832618;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2011-Q2;7.961248;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2011-Q3;7.85991;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2011-Q4;9.852209;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2012-Q1;11.202453;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2012-Q2;10.812888;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2012-Q3;10.063309;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2012-Q4;11.977409;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2013-Q1;13.163737;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2013-Q2;12.379317;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2013-Q3;11.593481;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2013-Q4;12.990018;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2014-Q1;13.908426;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2014-Q2;12.554821;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2014-Q3;12.060721;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2014-Q4;13.603726;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2015-Q1;13.290271;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2015-Q2;12.416858;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2015-Q3;10.80067;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2015-Q4;12.174573;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2016-Q1;12.349358;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2016-Q2;11.76759;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2016-Q3;11.140849;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2016-Q4;12.40156;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2017-Q1;12.37629;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2017-Q2;11.173934;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2017-Q3;10.785811;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2017-Q4;11.421964;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2018-Q1;11.750929;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2018-Q2;10.86861;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2018-Q3;9.461542;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2018-Q4;10.987755;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2019-Q1;11.247849;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2019-Q2;9.897603;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2019-Q3;9.250059;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2019-Q4;10.056677;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2020-Q1;9.666615;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2020-Q2;8.005461;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2020-Q3;10.452217;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2020-Q4;9.940387;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2021-Q1;10.854204;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2021-Q2;9.773568;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2021-Q3;9.006384;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2021-Q4;9.221591;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2022-Q1;8.897782;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2022-Q2;8.105212;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2022-Q3;7.843127;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2022-Q4;8.064684;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2023-Q1;8.454395;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2023-Q2;7.611907;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2023-Q3;7.431622;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2023-Q4;7.695958;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2024-Q1;7.877095;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2024-Q2;6.812117;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2024-Q3;5.72473;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2024-Q4;6.164083;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2025-Q1;6.955405;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-64;15-64 years;2025-Q2;6.735075;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2004-Q1;8.738482;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2004-Q2;7.931202;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2004-Q3;7.386617;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2004-Q4;8.235854;;
Q;Quarterly;IT;Italy;UNEM_R;Unemployment rate;9;Total;Y15-74;15-74 years;2005-Q1;8.324636;;
