FREQ;Frequency;REF_AREA;Territory;DATA_TYPE;Indicator;ADJUSTMENT;Adjustment (DESC);ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2);TIME_PERIOD;Observation;OBS_STATUS;Observation status;NOTE_REF_AREA;Territory (NOTE_REF_AREA);NOTE_DATA_TYPE;Indicator (NOTE_DATA_TYPE);NOTE_ADJUSTMENT;Adjustment (NOTE_ADJUSTMENT);NOTE_ECON_ACTIVITY_NACE_2007;Economic activity (NACE Rev. 2) (NOTE_ECON_ACTIVITY_NACE_2007);NOTE_TIME_PERIOD;Time (NOTE_TIME_PERIOD);BASE_PER;Base year;UNIT_MEAS;Measure unit;UNIT_MULT;Multiplication unit
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2012-Q4;83.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2013-Q1;81.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2013-Q2;84.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2013-Q3;86;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2013-Q4;82.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2014-Q1;81.3;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2014-Q2;84.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2014-Q3;86.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2014-Q4;83.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2015-Q1;82.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2015-Q2;86.8;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2015-Q3;89;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2015-Q4;86.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2016-Q1;86.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2016-Q2;90.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2016-Q3;93.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2016-Q4;90.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2017-Q1;89.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2017-Q2;95.4;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2017-Q3;98;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2017-Q4;94.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2018-Q1;93.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2018-Q2;98.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2018-Q3;100.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2018-Q4;96.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2019-Q1;95.3;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2019-Q2;100.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2019-Q3;103;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2019-Q4;99;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2020-Q1;96.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2020-Q2;95.3;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2020-Q3;99.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2020-Q4;96.5;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2021-Q1;93.7;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2021-Q2;99.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2021-Q3;104.9;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2021-Q4;102.3;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2022-Q1;101.2;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2022-Q2;106.6;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2022-Q3;109.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
Q;Quarterly;IT;Italy;TOT_EMPL_2;Number of total payroll jobs index - quarterly data - base 2021=100;N;Raw data;0038;Services (g to s, except o);2022-Q4;105.1;;;;;TIPO_DATO7__TOT_EMPL_2_N1;Total Number of payroll jobs index - base 2021=100:  It is the objective of the index to measure the dynamic of the number of (filled) payroll jobs. A job is defined as a direct contract between an employee and a production unit (enterprise or private institution) in return for compensation, irrespective of the number of hours worked (full or part-time) and the duration of the contract (fixed or indefinite/permanent). Workers temporarily not at work during the reference period but with a formal attachment to their job are also included. A worker from a temporary employment agency is considered to be an employee of the temporary employment agency and not of the unit (customer) in which they work.;;;;;;;;;;;;
