REF_AREA,TIME_PERIOD,Observation,DATA_TYPE_AGGR,INSTITUTIONAL_SECTOR,Variable
IT,2002-Q1,7820.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2002-Q2,7915.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2002-Q3,8010.2,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2002-Q4,8102.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2003-Q1,8194.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2003-Q2,8300.2,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2003-Q3,8421.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2003-Q4,8557.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2004-Q1,8708.5,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2004-Q2,8848.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2004-Q3,8975.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2004-Q4,9091.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2005-Q1,9196.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2005-Q2,9310.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2005-Q3,9434.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2005-Q4,9568.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2006-Q1,9711.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2006-Q2,9850.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2006-Q3,9985.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2006-Q4,10115.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2007-Q1,10241.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2007-Q2,10380.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2007-Q3,10531.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2007-Q4,10696.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2008-Q1,10872.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2008-Q2,11016.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2008-Q3,11128.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2008-Q4,11206.2,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2009-Q1,11251.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2009-Q2,11324.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2009-Q3,11426.5,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2009-Q4,11556.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2010-Q1,11707.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2010-Q2,11853.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2010-Q3,11994.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2010-Q4,12132.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2011-Q1,12265.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2011-Q2,12371.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2011-Q3,12450.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2011-Q4,12503.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2012-Q1,12489.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2012-Q2,12482.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2012-Q3,12483.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2012-Q4,12490.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2013-Q1,12506.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2013-Q2,12506.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2013-Q3,12491.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2013-Q4,12462.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2014-Q1,12418.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2014-Q2,12390.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2014-Q3,12378.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2014-Q4,12381.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2015-Q1,12400.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2015-Q2,12404.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2015-Q3,12391.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2015-Q4,12363.5,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2016-Q1,12395.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2016-Q2,12410.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2016-Q3,12427.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2016-Q4,12443.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2017-Q1,12503.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2017-Q2,12516.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2017-Q3,12535.2,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2017-Q4,12560.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2018-Q1,12543.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2018-Q2,12572.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2018-Q3,12597.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2018-Q4,12618.0,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2019-Q1,12633.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2019-Q2,12647.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2019-Q3,12662.4,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2019-Q4,12676.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2020-Q1,12690.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2020-Q2,12734.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2020-Q3,12808.1,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2020-Q4,12911.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2021-Q1,13044.2,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2021-Q2,13228.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2021-Q3,13463.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2021-Q4,13749.9,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2022-Q1,14087.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2022-Q2,14345.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2022-Q3,14523.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2022-Q4,14622.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2023-Q1,14642.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2023-Q2,14682.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2023-Q3,14742.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2023-Q4,14823.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2024-Q1,14924.8,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2024-Q2,15014.3,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2024-Q3,15092.2,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2024-Q4,15158.6,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2025-Q1,15213.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,2025-Q2,15268.7,P51C_D_W0_X2,S13,Sector público en el PIB
IT,1999-Q1,14343.2,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q2,22592.1,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q3,20592,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q4,31676.8,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q1,15598.6,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q2,23420.6,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q3,19628.4,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q4,34502.4,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q1,12241.5,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q2,22252.8,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q3,21335.5,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q4,36847,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q1,14968.8,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q2,26816,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q3,23840.6,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q4,40979.6,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q1,15935.9,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q2,26879.9,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q3,26132.8,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q4,42608.4,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q1,18763.9,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q2,30000.3,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q3,28513,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q4,46077.8,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q1,22108.4,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q2,30716.6,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q3,30752.9,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q4,49855.1,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q1,25168.1,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q2,37135.7,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q3,32658.8,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q4,53872.5,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q1,24761.7,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q2,34978.9,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q3,34724.7,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q4,54080.8,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q1,23353.7,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q2,31373.2,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q3,31721.3,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q4,48032.7,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q1,23048.7,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q2,29500,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q3,32993,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q4,46398.3,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q1,25448.1,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q2,33168,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q3,36552.1,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q4,48653.8,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q1,27180.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q2,32687.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q3,36373.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q4,48058.3,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q1,26525,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q2,30921.7,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q3,38658.8,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q4,51817.7,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q1,26282,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q2,35828.8,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q3,36752.7,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q4,49733.5,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q1,29365.6,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q2,36593.6,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q3,39077.9,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q4,54830.1,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q1,31516.6,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q2,40880.1,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q3,40906,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q4,52026.3,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q1,32914.7,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q2,39212,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q3,39647.8,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q4,48921.5,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q1,33322.6,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q2,41466.8,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q3,41531.8,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q4,52796.8,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q1,36655.1,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q2,44230.2,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q3,40848.4,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q4,54295.2,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q1,39580.1,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q2,47686.6,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q3,43827.9,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q4,58408.4,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q1,33887.3,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q2,36284.5,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q3,35825.2,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q4,52305.9,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q1,33829,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q2,45617.6,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q3,42553.8,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q4,57119.7,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q1,36639.2,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q2,43181.9,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q3,39788.5,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q4,50447.4,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q1,40119.5,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q2,43383.9,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q3,46253.3,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q4,60138.4,B5N_B_W0,S13,Sector público en el PIB
IT,2024-Q1,43316.6,B5N_B_W0,S13,Sector público en el PIB
IT,2024-Q2,45846.9,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q1,14343.2,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q2,22592.1,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q3,20592,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q4,31676.8,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q1,15598.6,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q2,23420.6,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q3,19628.4,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q4,34502.4,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q1,12241.5,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q2,22252.8,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q3,21335.5,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q4,36847,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q1,14968.8,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q2,26816,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q3,23840.6,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q4,40979.6,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q1,15935.9,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q2,26879.9,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q3,26132.8,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q4,42608.4,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q1,18763.9,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q2,30000.3,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q3,28513,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q4,46077.8,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q1,22108.4,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q2,30716.6,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q3,30752.9,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q4,49855.1,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q1,25168.1,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q2,37135.7,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q3,32658.8,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q4,53872.5,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q1,24761.7,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q2,34978.9,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q3,34724.7,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q4,54080.8,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q1,23353.7,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q2,31373.2,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q3,31721.3,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q4,48032.7,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q1,23048.7,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q2,29500,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q3,32993,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q4,46398.3,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q1,25448.1,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q2,33168,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q3,36552.1,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q4,48653.8,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q1,27180.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q2,32687.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q3,36373.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q4,48058.3,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q1,26525,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q2,30921.7,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q3,38658.8,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q4,51817.7,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q1,26282,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q2,35828.8,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q3,36752.7,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q4,49733.5,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q1,29365.6,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q2,36593.6,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q3,39077.9,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q4,54830.1,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q1,31516.6,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q2,40880.1,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q3,40906,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q4,52026.3,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q1,32914.7,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q2,39212,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q3,39647.8,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q4,48921.5,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q1,33322.6,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q2,41466.8,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q3,41531.8,B5N_B_W0,S13,Sector público en el PIB
IT,2017-Q4,52796.8,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q1,36655.1,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q2,44230.2,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q3,40848.4,B5N_B_W0,S13,Sector público en el PIB
IT,2018-Q4,54295.2,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q1,39580.1,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q2,47686.6,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q3,43827.9,B5N_B_W0,S13,Sector público en el PIB
IT,2019-Q4,58408.4,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q1,33888.5,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q2,36283,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q3,35825.8,B5N_B_W0,S13,Sector público en el PIB
IT,2020-Q4,52305.4,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q1,33830,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q2,45616.7,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q3,42553.6,B5N_B_W0,S13,Sector público en el PIB
IT,2021-Q4,57119.8,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q1,36639.8,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q2,43182.5,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q3,39787.9,B5N_B_W0,S13,Sector público en el PIB
IT,2022-Q4,50446.8,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q1,40117.4,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q2,43381.9,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q3,46249.1,B5N_B_W0,S13,Sector público en el PIB
IT,2023-Q4,60146.8,B5N_B_W0,S13,Sector público en el PIB
IT,2024-Q1,43072.8,B5N_B_W0,S13,Sector público en el PIB
IT,2024-Q2,47197.9,B5N_B_W0,S13,Sector público en el PIB
IT,2024-Q3,48855.4,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q1,14343.2,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q2,22592.1,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q3,20592,B5N_B_W0,S13,Sector público en el PIB
IT,1999-Q4,31676.8,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q1,15598.6,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q2,23420.6,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q3,19628.4,B5N_B_W0,S13,Sector público en el PIB
IT,2000-Q4,34502.4,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q1,12241.5,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q2,22252.8,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q3,21335.5,B5N_B_W0,S13,Sector público en el PIB
IT,2001-Q4,36847,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q1,14968.8,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q2,26816,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q3,23840.6,B5N_B_W0,S13,Sector público en el PIB
IT,2002-Q4,40979.6,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q1,15935.9,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q2,26879.9,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q3,26132.8,B5N_B_W0,S13,Sector público en el PIB
IT,2003-Q4,42608.4,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q1,18763.9,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q2,30000.3,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q3,28513,B5N_B_W0,S13,Sector público en el PIB
IT,2004-Q4,46077.8,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q1,22108.4,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q2,30716.6,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q3,30752.9,B5N_B_W0,S13,Sector público en el PIB
IT,2005-Q4,49855.1,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q1,25168.1,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q2,37135.7,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q3,32658.8,B5N_B_W0,S13,Sector público en el PIB
IT,2006-Q4,53872.5,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q1,24761.7,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q2,34978.9,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q3,34724.7,B5N_B_W0,S13,Sector público en el PIB
IT,2007-Q4,54080.8,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q1,23353.7,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q2,31373.2,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q3,31721.3,B5N_B_W0,S13,Sector público en el PIB
IT,2008-Q4,48032.7,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q1,23048.7,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q2,29500,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q3,32993,B5N_B_W0,S13,Sector público en el PIB
IT,2009-Q4,46398.3,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q1,25448.1,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q2,33168,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q3,36552.1,B5N_B_W0,S13,Sector público en el PIB
IT,2010-Q4,48653.8,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q1,27180.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q2,32687.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q3,36373.6,B5N_B_W0,S13,Sector público en el PIB
IT,2011-Q4,48058.3,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q1,26525,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q2,30921.7,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q3,38658.8,B5N_B_W0,S13,Sector público en el PIB
IT,2012-Q4,51817.7,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q1,26282,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q2,35828.8,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q3,36752.7,B5N_B_W0,S13,Sector público en el PIB
IT,2013-Q4,49733.5,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q1,29365.6,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q2,36593.6,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q3,39077.9,B5N_B_W0,S13,Sector público en el PIB
IT,2014-Q4,54830.1,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q1,31516.6,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q2,40880.1,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q3,40906,B5N_B_W0,S13,Sector público en el PIB
IT,2015-Q4,52026.3,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q1,32914.7,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q2,39212,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q3,39647.8,B5N_B_W0,S13,Sector público en el PIB
IT,2016-Q4,48921.5,B5N_B_W0,S13,Sector público en el PIB
